age,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
52,tertiary,no,1205,no,no,telephone,19,aug,20,0,other,no
33,secondary,no,0,no,no,cellular,29,jul,6,0,other,yes
44,primary,no,755,no,yes,cellular,31,jul,4,0,other,yes
32,tertiary,no,4654,yes,yes,cellular,20,nov,1,2,failure,yes
35,secondary,no,783,yes,no,cellular,16,apr,4,0,other,no
50,primary,no,34,yes,no,cellular,22,jul,2,0,other,no
28,secondary,no,154,yes,no,cellular,18,feb,2,0,other,yes
34,primary,no,2929,no,no,cellular,14,aug,2,0,other,yes
33,secondary,no,-370,yes,no,cellular,7,may,1,1,failure,yes
43,tertiary,no,704,no,no,cellular,18,jul,1,0,other,no
38,secondary,no,883,yes,no,cellular,12,may,1,9,other,no
57,secondary,no,808,no,no,cellular,14,jul,3,0,other,no
56,secondary,no,1222,yes,yes,cellular,17,apr,1,0,other,no
81,secondary,no,452,no,no,telephone,16,dec,1,0,other,yes
36,tertiary,no,811,no,no,cellular,6,mar,1,0,other,yes
50,secondary,no,4117,no,no,cellular,21,nov,1,0,other,yes
83,primary,no,1965,no,no,telephone,13,oct,3,0,other,yes
30,secondary,no,436,yes,no,cellular,17,jun,1,0,other,yes
51,tertiary,no,5350,yes,yes,cellular,31,jul,4,0,other,yes
28,tertiary,no,4987,no,no,cellular,2,jun,2,21,success,yes
45,secondary,no,392,yes,no,cellular,17,jul,2,0,other,no
48,unknown,no,5176,no,no,cellular,29,jul,2,0,other,no
48,tertiary,no,84,yes,no,cellular,8,may,5,5,failure,no
53,secondary,no,10541,no,no,cellular,9,feb,2,1,success,yes
37,secondary,no,1330,no,no,cellular,30,apr,1,0,other,yes
26,secondary,no,1292,yes,no,cellular,24,jul,4,0,other,no
59,secondary,no,2467,no,no,cellular,20,nov,2,0,other,no
29,tertiary,no,476,yes,no,cellular,18,may,1,0,other,yes
44,secondary,no,-368,yes,no,cellular,5,may,1,0,other,yes
30,tertiary,no,5381,no,no,cellular,17,nov,1,0,other,no
29,tertiary,no,4,no,no,cellular,5,feb,1,0,other,no
43,secondary,no,14144,yes,no,cellular,21,nov,1,0,other,yes
33,secondary,no,69,yes,no,cellular,2,feb,2,0,other,no
35,secondary,no,2779,no,no,cellular,26,apr,2,2,success,yes
47,primary,no,3363,no,no,cellular,5,may,1,0,other,no
35,tertiary,no,2885,no,no,cellular,13,aug,3,8,other,yes
28,secondary,no,762,no,no,cellular,18,sep,3,0,other,yes
37,secondary,no,510,yes,no,cellular,19,nov,2,6,failure,no
62,unknown,no,2021,no,no,telephone,26,feb,1,0,other,yes
38,tertiary,no,206,no,no,cellular,8,apr,2,0,other,yes
44,secondary,no,1248,yes,yes,cellular,8,may,3,0,other,no
45,secondary,no,1348,no,yes,cellular,1,apr,2,0,other,yes
28,unknown,no,78,no,no,cellular,4,dec,3,2,failure,yes
32,tertiary,no,3552,no,no,cellular,20,nov,3,0,other,no
31,tertiary,no,302,no,no,cellular,3,feb,1,3,success,yes
33,tertiary,no,3401,no,no,cellular,20,nov,1,0,other,yes
28,tertiary,no,882,no,yes,cellular,8,jul,2,0,other,no
47,secondary,no,318,no,no,cellular,21,nov,1,0,other,no
67,unknown,no,2540,no,no,telephone,14,sep,3,9,success,yes
49,tertiary,no,523,yes,no,cellular,3,mar,2,0,other,yes
31,tertiary,no,50,no,no,cellular,21,aug,1,0,other,no
31,secondary,no,826,yes,no,cellular,12,aug,2,0,other,no
54,tertiary,no,-125,no,yes,cellular,8,aug,2,0,other,no
50,primary,no,106,no,no,cellular,12,aug,2,0,other,no
30,secondary,no,1779,no,no,cellular,11,aug,1,1,success,yes
31,secondary,no,530,no,yes,cellular,18,nov,2,0,other,no
63,secondary,no,896,yes,no,cellular,28,jan,3,4,other,no
40,primary,no,71,yes,no,cellular,8,may,1,0,other,no
41,tertiary,no,1757,no,no,cellular,26,aug,13,0,other,no
28,unknown,no,0,yes,no,cellular,27,oct,1,1,failure,yes
44,tertiary,no,2367,no,no,cellular,22,sep,1,6,success,yes
36,secondary,no,2823,yes,no,cellular,8,jun,1,6,failure,yes
43,tertiary,no,2731,no,no,cellular,21,nov,7,0,other,no
46,primary,no,977,no,yes,telephone,2,feb,3,0,other,yes
30,secondary,no,53,yes,no,cellular,18,jul,5,0,other,no
52,secondary,no,0,no,no,cellular,29,aug,2,0,other,no
26,tertiary,no,814,no,no,cellular,28,jan,1,0,other,yes
41,tertiary,no,1468,yes,no,cellular,31,mar,3,0,other,yes
60,secondary,no,646,yes,no,telephone,16,jul,2,0,other,no
40,primary,no,979,no,no,cellular,15,oct,4,0,other,no
64,primary,no,315,no,no,cellular,17,feb,1,0,other,yes
53,primary,no,7724,no,no,cellular,20,nov,2,0,other,no
20,secondary,no,215,no,no,cellular,21,aug,4,1,other,yes
43,tertiary,no,28,yes,no,cellular,20,nov,1,0,other,no
35,tertiary,no,7050,no,no,cellular,10,feb,3,1,success,yes
55,secondary,no,1662,no,no,cellular,4,jun,2,0,other,yes
32,tertiary,no,2465,yes,yes,cellular,7,may,1,0,other,yes
31,tertiary,no,573,no,no,cellular,12,aug,2,0,other,no
52,secondary,no,5057,no,no,cellular,17,nov,1,0,other,no
41,tertiary,no,881,no,no,cellular,30,oct,3,0,other,yes
38,secondary,no,1711,no,no,telephone,30,sep,1,0,other,yes
45,tertiary,no,2953,yes,yes,cellular,5,feb,1,0,other,no
49,tertiary,no,1071,no,no,cellular,17,jun,1,0,other,yes
41,primary,no,487,no,no,cellular,30,apr,1,0,other,no
53,secondary,no,366,no,yes,cellular,16,jul,6,0,other,no
41,tertiary,no,2767,no,no,cellular,30,apr,1,0,other,no
39,primary,no,532,yes,no,cellular,31,jul,2,0,other,no
27,secondary,no,513,yes,yes,cellular,18,may,1,0,other,yes
26,secondary,no,3145,no,no,cellular,28,dec,1,1,other,yes
40,secondary,no,973,no,no,cellular,14,may,1,0,other,yes
21,secondary,no,524,no,no,cellular,26,may,1,0,other,yes
37,tertiary,no,488,yes,no,cellular,17,sep,1,2,failure,yes
36,tertiary,no,3407,no,no,cellular,16,mar,4,0,other,yes
34,tertiary,no,5,no,no,cellular,18,aug,2,0,other,yes
49,secondary,no,320,no,no,telephone,9,feb,4,0,other,yes
37,tertiary,no,7620,no,no,telephone,25,may,3,0,other,no
48,secondary,no,6627,yes,no,cellular,16,apr,2,0,other,no
40,tertiary,no,384,no,no,cellular,20,apr,3,2,failure,no
32,secondary,no,765,yes,yes,cellular,14,apr,2,0,other,yes
36,secondary,no,0,no,no,cellular,29,aug,6,0,other,no
39,secondary,no,276,no,no,cellular,9,jun,2,0,other,yes
30,tertiary,no,536,no,no,cellular,14,jan,2,2,success,yes
41,tertiary,no,902,yes,no,cellular,3,apr,1,0,other,no
33,secondary,no,315,yes,yes,cellular,14,may,3,0,other,yes
37,secondary,no,1045,no,no,cellular,17,mar,2,1,failure,yes
33,secondary,no,437,yes,no,cellular,15,jul,2,0,other,no
80,tertiary,no,3669,no,no,cellular,30,jun,1,0,other,no
37,secondary,no,16,no,no,cellular,18,may,5,2,failure,no
35,secondary,no,341,no,yes,cellular,4,feb,2,0,other,no
45,secondary,no,-406,yes,yes,cellular,21,jul,2,0,other,no
27,secondary,no,253,no,no,cellular,25,may,2,0,other,yes
39,secondary,no,64,no,no,cellular,29,jul,3,0,other,no
77,unknown,no,1780,yes,no,cellular,23,apr,2,5,success,yes
42,secondary,no,366,yes,no,cellular,22,may,1,1,failure,yes
58,tertiary,no,96,no,no,cellular,21,nov,1,0,other,yes
58,primary,no,1241,no,no,cellular,18,aug,2,0,other,yes
50,primary,no,117,yes,no,telephone,13,may,4,0,other,no
31,secondary,no,447,no,no,cellular,4,jun,3,3,success,yes
28,primary,no,319,yes,no,cellular,21,jul,2,0,other,no
36,secondary,no,898,no,no,cellular,15,jul,5,0,other,no
45,secondary,no,0,no,yes,telephone,15,jul,3,0,other,yes
36,tertiary,no,2987,yes,no,cellular,12,aug,1,0,other,yes
30,tertiary,no,178,no,no,cellular,17,jul,3,0,other,yes
77,tertiary,no,1047,no,no,cellular,30,jun,5,0,other,no
33,secondary,no,0,yes,no,cellular,24,jul,1,0,other,no
33,secondary,no,227,yes,yes,cellular,13,aug,2,0,other,yes
28,secondary,no,196,no,no,cellular,2,jul,3,0,other,yes
41,secondary,no,8491,yes,no,cellular,18,nov,1,0,other,yes
31,secondary,yes,-367,yes,no,cellular,18,jul,2,0,other,yes
59,primary,no,1194,yes,no,cellular,15,jun,4,2,failure,no
27,secondary,no,-392,yes,no,cellular,23,jul,2,0,other,yes
41,secondary,no,5329,no,no,cellular,14,jul,2,0,other,yes
49,primary,no,6429,no,no,cellular,19,nov,1,0,other,no
45,tertiary,no,12766,no,no,cellular,22,aug,3,0,other,no
45,secondary,no,373,no,yes,cellular,18,jul,3,0,other,no
29,secondary,no,-493,yes,no,cellular,18,may,2,4,failure,yes
39,primary,no,24277,no,no,cellular,28,aug,1,0,other,yes
30,tertiary,no,2166,no,no,cellular,12,jan,2,0,other,yes
44,secondary,no,1534,no,no,cellular,10,nov,1,3,success,yes
36,secondary,no,1160,yes,no,cellular,15,apr,1,3,failure,no
28,tertiary,no,3054,no,no,cellular,30,apr,1,6,other,yes
34,secondary,no,0,yes,no,cellular,8,may,1,2,failure,no
45,tertiary,no,226,yes,no,cellular,15,feb,4,6,success,yes
57,secondary,no,9902,no,no,cellular,18,jun,3,0,other,no
37,secondary,no,594,yes,no,cellular,29,jan,1,0,other,no
24,secondary,no,638,yes,yes,cellular,7,may,3,0,other,yes
82,tertiary,no,0,no,no,telephone,12,nov,1,0,other,yes
46,secondary,no,271,yes,no,cellular,30,jul,29,0,other,yes
49,tertiary,no,4751,no,no,cellular,12,aug,4,0,other,yes
43,tertiary,no,0,yes,no,cellular,17,nov,2,0,other,no
42,tertiary,no,6060,yes,no,cellular,30,apr,1,2,failure,yes
60,unknown,no,878,no,no,cellular,13,aug,2,0,other,no
41,secondary,no,0,no,yes,cellular,23,jul,1,0,other,no
40,primary,no,471,yes,no,cellular,16,apr,1,2,failure,yes
51,primary,no,6343,yes,no,cellular,26,aug,20,0,other,no
33,tertiary,no,4570,no,no,cellular,22,aug,2,0,other,yes
36,unknown,no,618,no,no,cellular,13,jul,1,2,success,yes
45,secondary,no,1966,yes,no,cellular,4,feb,2,3,other,no
34,tertiary,no,703,yes,no,cellular,14,apr,1,0,other,yes
59,primary,no,-187,yes,no,telephone,21,jul,7,0,other,no
55,secondary,no,602,no,no,cellular,1,jun,3,2,success,yes
34,tertiary,no,980,no,no,cellular,8,jul,1,3,failure,no
54,tertiary,no,2473,no,no,cellular,5,mar,2,0,other,yes
86,secondary,no,614,no,no,telephone,9,dec,1,0,other,yes
41,tertiary,no,0,no,no,cellular,30,oct,3,0,other,yes
43,primary,no,392,yes,yes,cellular,4,feb,1,2,failure,no
30,secondary,no,4684,yes,no,cellular,30,apr,3,0,other,yes
59,primary,no,3400,yes,no,cellular,5,aug,3,0,other,yes
33,secondary,no,152,yes,no,cellular,25,may,2,2,success,yes
30,tertiary,no,0,no,no,cellular,22,aug,2,0,other,no
40,tertiary,no,3352,yes,no,cellular,19,nov,2,1,success,yes
36,tertiary,no,62,no,no,cellular,23,jul,2,0,other,no
53,primary,no,53,yes,no,cellular,7,apr,1,1,failure,no
32,secondary,no,1210,yes,yes,cellular,7,may,1,4,failure,no
35,tertiary,no,286,no,no,cellular,30,apr,2,0,other,yes
33,secondary,no,174,yes,no,cellular,15,may,1,1,other,no
37,secondary,no,2469,yes,no,cellular,7,may,1,0,other,no
58,primary,no,2538,yes,no,cellular,19,nov,2,6,failure,yes
46,primary,no,3229,yes,no,cellular,20,apr,1,0,other,yes
55,tertiary,no,2037,no,no,cellular,4,feb,2,3,success,yes
53,tertiary,no,15,no,no,cellular,20,aug,2,0,other,yes
31,tertiary,no,1815,no,no,telephone,30,apr,1,1,success,no
30,tertiary,no,24,yes,no,cellular,29,jan,2,0,other,no
37,tertiary,no,2283,no,no,cellular,6,may,2,2,failure,yes
38,tertiary,no,1997,yes,no,cellular,6,apr,10,0,other,no
52,secondary,no,1228,yes,yes,cellular,4,aug,1,0,other,yes
25,tertiary,no,2506,no,no,cellular,17,feb,1,0,other,yes
30,secondary,no,4,yes,no,cellular,11,jul,2,0,other,no
25,secondary,no,1119,yes,no,cellular,18,may,1,0,other,yes
37,unknown,no,189,no,no,cellular,16,jun,2,0,other,yes
60,secondary,no,594,yes,no,cellular,3,feb,7,5,other,no
47,secondary,no,1210,no,no,cellular,26,oct,1,4,failure,yes
41,secondary,no,190,no,no,cellular,21,nov,7,0,other,no
30,secondary,no,161,no,yes,telephone,8,sep,3,0,other,yes
47,secondary,no,1612,yes,no,cellular,2,apr,1,0,other,yes
56,secondary,no,6503,yes,yes,cellular,18,may,6,0,other,no
29,tertiary,no,0,yes,no,cellular,7,may,2,6,failure,yes
40,tertiary,no,0,yes,no,cellular,23,feb,2,6,failure,yes
46,secondary,no,317,yes,yes,cellular,2,feb,7,1,failure,no
38,tertiary,no,5774,yes,no,cellular,15,may,4,5,other,yes
64,tertiary,no,661,no,no,cellular,21,dec,2,2,failure,yes
48,secondary,no,50,no,yes,cellular,21,oct,1,0,other,yes
28,tertiary,no,161,yes,no,cellular,20,apr,2,0,other,no
61,secondary,no,3114,no,no,cellular,13,nov,1,0,other,yes
45,primary,no,678,no,no,cellular,5,aug,3,0,other,no
33,tertiary,no,215,no,yes,cellular,22,aug,2,0,other,no
29,tertiary,no,572,yes,no,telephone,8,nov,1,0,other,yes
53,primary,no,421,yes,no,cellular,20,nov,1,0,other,yes
58,secondary,no,1227,no,no,cellular,2,feb,1,0,other,no
52,secondary,no,230,no,no,cellular,24,dec,2,0,other,yes
30,tertiary,no,536,no,no,cellular,15,oct,1,1,success,yes
61,secondary,no,2917,no,no,cellular,6,oct,1,0,other,yes
53,secondary,no,195,yes,no,cellular,19,may,1,6,success,yes
83,unknown,no,4216,no,no,cellular,12,oct,1,0,other,no
29,tertiary,no,92,no,no,cellular,2,jun,1,5,success,no
36,tertiary,no,154,no,no,cellular,26,aug,7,0,other,yes
44,tertiary,no,254,no,no,cellular,26,aug,6,0,other,no
54,primary,no,1659,no,no,cellular,12,aug,5,0,other,no
95,primary,no,2282,no,no,telephone,21,apr,17,0,other,yes
45,primary,no,317,yes,no,cellular,8,apr,2,0,other,no
31,tertiary,no,792,no,no,cellular,20,aug,14,0,other,yes
48,secondary,no,926,no,no,cellular,15,feb,4,6,success,yes
55,secondary,no,-31,no,yes,cellular,13,aug,2,0,other,no
34,primary,no,-319,yes,yes,cellular,9,jul,4,0,other,no
45,tertiary,no,970,no,no,cellular,7,aug,4,0,other,no
56,unknown,no,628,no,no,cellular,29,aug,2,0,other,no
28,secondary,no,61,yes,no,cellular,11,feb,1,4,success,yes
37,tertiary,no,0,yes,no,cellular,23,apr,5,7,failure,yes
32,tertiary,no,-770,yes,no,cellular,18,may,1,0,other,yes
47,secondary,no,1265,yes,yes,cellular,20,apr,2,0,other,no
27,tertiary,no,20585,no,no,cellular,15,jun,1,0,other,yes
29,secondary,no,1779,no,no,cellular,4,jun,1,0,other,yes
60,primary,no,182,no,no,cellular,9,aug,2,11,failure,no
25,secondary,no,594,no,no,cellular,4,jun,2,0,other,yes
55,primary,no,0,yes,no,cellular,17,jul,2,0,other,yes
45,secondary,no,204,yes,no,cellular,3,jun,2,0,other,yes
30,tertiary,no,77,no,no,cellular,25,aug,3,0,other,no
56,secondary,no,2847,no,no,cellular,8,apr,1,0,other,yes
33,tertiary,no,700,no,no,cellular,30,apr,1,2,success,yes
47,secondary,no,80,no,yes,cellular,17,nov,1,1,failure,no
40,secondary,no,260,yes,no,cellular,13,may,1,5,success,yes
22,secondary,no,344,yes,no,cellular,18,may,1,0,other,yes
38,tertiary,no,807,no,no,cellular,27,feb,2,0,other,no
23,secondary,no,431,no,no,cellular,15,feb,3,2,success,yes
24,secondary,no,1925,no,no,cellular,11,aug,1,0,other,yes
36,tertiary,no,538,no,no,cellular,23,jun,1,5,success,yes
40,tertiary,no,7968,no,no,cellular,2,mar,2,2,success,yes
33,tertiary,no,777,no,yes,cellular,25,may,1,0,other,no
26,secondary,no,255,no,no,cellular,9,feb,1,0,other,yes
44,secondary,no,429,yes,no,cellular,28,jan,1,4,failure,no
52,tertiary,no,-2712,yes,yes,cellular,2,apr,1,0,other,no
31,secondary,no,379,no,no,cellular,8,aug,5,0,other,no
34,tertiary,no,690,yes,no,cellular,1,jun,2,0,other,no
55,primary,no,0,no,no,cellular,8,aug,2,0,other,no
37,secondary,no,1978,no,no,cellular,9,sep,1,1,success,yes
34,tertiary,no,582,yes,no,cellular,9,feb,3,0,other,no
42,tertiary,no,94,yes,no,cellular,11,aug,2,4,failure,yes
31,secondary,no,360,yes,no,cellular,18,may,1,0,other,yes
35,tertiary,no,8029,yes,no,cellular,26,may,1,4,success,no
83,tertiary,no,4761,no,no,telephone,8,mar,1,0,other,yes
53,secondary,no,109,no,no,telephone,2,jun,1,0,other,yes
26,secondary,no,766,no,no,cellular,15,oct,2,0,other,yes
30,secondary,no,495,yes,no,cellular,21,nov,1,0,other,yes
35,secondary,no,230,no,no,cellular,28,aug,1,0,other,no
57,unknown,no,0,no,no,cellular,27,mar,1,0,other,no
25,unknown,no,480,no,no,cellular,8,sep,1,0,other,yes
54,secondary,no,0,no,no,cellular,27,jan,1,0,other,yes
56,secondary,no,256,no,no,cellular,19,aug,5,2,other,no
66,secondary,no,4041,no,no,cellular,14,jun,2,0,other,yes
34,secondary,no,1072,no,yes,cellular,5,feb,1,2,failure,no
46,secondary,no,863,yes,no,cellular,3,feb,3,0,other,no
61,tertiary,no,10861,no,no,cellular,26,jul,2,3,success,yes
45,secondary,no,0,no,no,cellular,5,aug,2,1,success,yes
43,secondary,no,95,yes,no,cellular,18,may,1,0,other,no
28,tertiary,no,497,yes,no,cellular,24,jul,6,0,other,yes
35,secondary,no,630,yes,no,cellular,2,feb,1,2,failure,no
37,secondary,no,0,yes,no,cellular,9,dec,1,1,success,yes
32,tertiary,no,169,no,no,telephone,14,aug,2,0,other,yes
25,tertiary,no,3630,no,no,telephone,9,jun,7,0,other,yes
43,tertiary,no,1050,yes,yes,cellular,18,jul,11,0,other,no
58,tertiary,yes,0,no,yes,cellular,25,jul,4,0,other,no
33,secondary,no,206,yes,no,cellular,15,mar,2,0,other,no
28,secondary,no,322,no,no,telephone,11,sep,2,3,other,yes
49,secondary,no,673,yes,no,cellular,19,aug,2,0,other,no
34,tertiary,no,4943,yes,no,cellular,17,jul,2,0,other,no
48,secondary,no,1230,yes,no,cellular,13,may,2,3,success,yes
38,tertiary,no,2656,no,no,cellular,8,jul,2,0,other,no
71,tertiary,no,653,no,no,telephone,3,sep,1,1,success,yes
33,unknown,no,2297,no,no,cellular,27,jul,1,0,other,yes
54,secondary,no,1693,no,no,cellular,30,apr,1,2,other,yes
46,secondary,no,1272,no,no,cellular,25,aug,4,0,other,no
32,tertiary,no,6746,no,no,cellular,11,nov,1,0,other,yes
47,primary,no,0,no,no,cellular,7,jul,1,0,other,no
23,primary,no,1003,no,no,telephone,27,nov,1,0,other,yes
34,secondary,no,294,yes,no,cellular,9,dec,1,3,success,yes
42,secondary,no,241,yes,no,cellular,15,may,3,0,other,yes
48,tertiary,no,249,no,no,cellular,6,aug,6,0,other,no
78,unknown,no,4807,no,no,telephone,3,feb,2,4,success,yes
27,tertiary,no,15161,no,no,cellular,2,jun,1,1,success,yes
55,unknown,no,2038,no,no,cellular,9,apr,1,0,other,yes
32,tertiary,no,506,no,no,cellular,5,mar,2,0,other,yes
64,unknown,no,2352,no,no,cellular,3,nov,4,7,success,yes
45,tertiary,no,3168,no,no,cellular,8,aug,2,0,other,no
54,secondary,no,300,yes,no,cellular,20,nov,2,0,other,yes
30,tertiary,no,0,yes,no,cellular,13,aug,4,0,other,no
36,secondary,no,1049,yes,no,cellular,14,may,4,0,other,yes
26,secondary,no,1231,yes,no,cellular,4,sep,1,7,success,yes
36,tertiary,no,301,no,no,cellular,28,jan,1,0,other,no
22,unknown,no,1232,no,no,cellular,30,jul,1,2,other,yes
30,tertiary,no,8535,no,no,cellular,18,jun,2,0,other,yes
32,secondary,no,2615,no,no,cellular,19,nov,1,0,other,yes
58,tertiary,no,2297,no,no,cellular,13,aug,2,0,other,no
55,tertiary,no,0,no,no,cellular,18,may,1,1,success,yes
47,primary,no,235,no,no,cellular,2,mar,2,1,other,yes
55,secondary,no,82,no,yes,cellular,7,jul,1,0,other,no
20,secondary,no,1819,no,no,cellular,9,apr,3,0,other,yes
26,primary,no,941,no,no,cellular,29,jan,1,0,other,yes
72,primary,no,763,no,no,cellular,24,apr,2,0,other,yes
37,tertiary,no,3221,no,no,cellular,15,jun,2,13,other,yes
41,tertiary,no,1982,no,no,cellular,21,nov,1,0,other,yes
26,secondary,no,915,no,no,cellular,2,jun,1,0,other,yes
34,secondary,no,-346,no,no,cellular,13,aug,4,0,other,no
32,tertiary,no,1331,no,no,cellular,12,nov,1,5,failure,yes
30,tertiary,no,296,no,no,cellular,22,aug,5,0,other,no
35,tertiary,no,2658,yes,no,cellular,19,aug,2,3,failure,yes
30,tertiary,no,1637,yes,no,cellular,13,aug,3,0,other,no
37,tertiary,no,6014,yes,no,cellular,15,jul,6,0,other,no
52,primary,no,306,yes,no,cellular,13,may,5,0,other,yes
38,primary,no,1576,yes,no,cellular,16,apr,1,2,other,no
71,primary,no,4847,no,no,cellular,16,sep,2,0,other,no
28,primary,no,54,yes,no,cellular,14,may,1,1,other,yes
68,primary,no,2027,no,no,cellular,15,jun,2,2,success,yes
25,secondary,no,4718,no,no,cellular,24,jul,1,0,other,yes
32,primary,no,121,yes,no,cellular,20,nov,1,0,other,yes
54,secondary,no,1613,yes,no,cellular,7,jul,3,0,other,no
54,secondary,no,1383,yes,yes,cellular,30,jul,4,0,other,no
26,secondary,no,1164,no,no,cellular,9,jul,1,1,other,no
32,secondary,no,118,yes,no,cellular,17,jul,1,0,other,yes
72,primary,no,2600,no,no,cellular,3,feb,2,3,success,yes
33,tertiary,no,3713,yes,no,cellular,20,nov,1,0,other,no
26,secondary,no,237,yes,no,cellular,4,may,3,0,other,yes
51,secondary,no,73,no,no,cellular,21,jul,1,0,other,no
42,secondary,no,0,yes,yes,cellular,2,feb,1,0,other,no
62,tertiary,no,1859,no,no,telephone,6,aug,3,0,other,yes
28,secondary,no,227,no,no,cellular,30,apr,1,0,other,yes
56,secondary,no,6619,yes,no,telephone,4,nov,1,0,other,yes
61,tertiary,no,6610,no,no,cellular,24,feb,2,0,other,yes
51,secondary,no,1535,no,no,cellular,12,aug,2,0,other,no
42,secondary,no,541,yes,no,cellular,5,feb,1,0,other,yes
36,unknown,no,417,no,no,cellular,10,aug,1,1,success,yes
54,tertiary,no,752,no,no,telephone,29,jul,5,4,other,yes
38,secondary,no,7696,yes,no,cellular,20,nov,2,0,other,no
48,tertiary,no,3766,no,no,cellular,6,aug,2,0,other,no
24,secondary,no,9883,no,no,cellular,8,jul,5,0,other,yes
36,tertiary,no,269,yes,no,cellular,11,may,2,0,other,no
36,tertiary,no,203,no,no,cellular,29,oct,1,0,other,yes
30,primary,no,201,yes,no,cellular,31,aug,1,12,failure,yes
27,secondary,no,489,yes,no,cellular,30,jul,4,0,other,yes
31,secondary,no,522,yes,yes,cellular,27,aug,4,0,other,no
34,tertiary,no,88,no,no,cellular,5,jun,1,1,failure,no
37,secondary,no,1633,no,no,cellular,7,jul,2,0,other,yes
42,tertiary,no,1673,no,no,cellular,18,nov,2,0,other,no
28,secondary,no,-97,yes,no,cellular,29,jan,1,2,success,no
34,tertiary,no,69,no,yes,cellular,3,aug,3,3,success,yes
31,secondary,no,243,yes,no,cellular,23,sep,2,1,failure,yes
46,unknown,no,1527,no,no,cellular,8,sep,3,1,success,yes
28,tertiary,no,502,no,no,cellular,16,jun,2,0,other,yes
41,secondary,no,1631,yes,no,cellular,12,aug,2,0,other,no
29,tertiary,no,7345,no,no,cellular,30,apr,1,0,other,no
34,tertiary,no,0,no,no,cellular,6,feb,3,1,other,yes
59,secondary,no,4412,no,no,cellular,2,nov,2,0,other,yes
34,tertiary,no,2283,no,no,cellular,20,nov,1,0,other,no
37,tertiary,no,7620,no,no,telephone,23,feb,1,6,failure,yes
52,tertiary,no,-970,yes,no,cellular,4,feb,1,0,other,yes
33,tertiary,no,7084,no,no,cellular,27,aug,8,0,other,yes
33,secondary,no,647,yes,yes,cellular,4,feb,1,1,other,no
53,primary,no,805,yes,yes,telephone,4,feb,7,2,other,no
28,secondary,no,-170,no,yes,cellular,10,jul,2,0,other,yes
47,secondary,no,1571,yes,no,cellular,11,may,1,2,failure,no
